ts_utc,missing_book_flag,best_bid,best_ask,mid,spread,bid_px_01,bid_sz_01,bid_px_02,bid_sz_02,bid_px_03,bid_sz_03,bid_px_04,bid_sz_04,bid_px_05,bid_sz_05,bid_px_06,bid_sz_06,bid_px_07,bid_sz_07,bid_px_08,bid_sz_08,bid_px_09,bid_sz_09,bid_px_10,bid_sz_10,bid_px_11,bid_sz_11,bid_px_12,bid_sz_12,bid_px_13,bid_sz_13,bid_px_14,bid_sz_14,bid_px_15,bid_sz_15,bid_px_16,bid_sz_16,bid_px_17,bid_sz_17,bid_px_18,bid_sz_18,bid_px_19,bid_sz_19,bid_px_20,bid_sz_20,ask_px_01,ask_sz_01,ask_px_02,ask_sz_02,ask_px_03,ask_sz_03,ask_px_04,ask_sz_04,ask_px_05,ask_sz_05,ask_px_06,ask_sz_06,ask_px_07,ask_sz_07,ask_px_08,ask_sz_08,ask_px_09,ask_sz_09,ask_px_10,ask_sz_10,ask_px_11,ask_sz_11,ask_px_12,ask_sz_12,ask_px_13,ask_sz_13,ask_px_14,ask_sz_14,ask_px_15,ask_sz_15,ask_px_16,ask_sz_16,ask_px_17,ask_sz_17,ask_px_18,ask_sz_18,ask_px_19,ask_sz_19,ask_px_20,ask_sz_20,bid_depth_bp_0_5,ask_depth_bp_0_5,bid_depth_bp_5_10,ask_depth_bp_5_10,bid_depth_bp_10_25,ask_depth_bp_10_25,bid_depth_bp_25_50,ask_depth_bp_25_50,bid_depth_bp_50_100,ask_depth_bp_50_100,bid_depth_bp_100_200,ask_depth_bp_100_200,bucket_cf_age_s,trade_count,buy_count,sell_count,missing_trades_flag,signed_volume,abs_volume,avg_trade_size,max_trade_size,time_since_last_trade_s
1770697577000000000,0,69695.13,69695.14,69695.13500000001,0.00999999999476131,69695.13,0.47445,69695.12,8e-05,69695.05,0.00027,69694.5,0.00027,69694.43,8e-05,69693.47,0.00024,69693.13,0.00016,69693.12,0.00952,69692.79,8e-05,69692.18,8e-05,69692.09,0.00309,69691.11,0.00016,69691.1,0.06069,69691.09,0.01164,69690.96,0.00016,69690.95,0.03016,69690.86,0.00024,69690.85,0.12016,69690.76,8e-05,69690.25,0.0015,69695.14,2.26511,69695.15,0.0815,69695.22,0.00027,69695.5,0.00159,69696.31,0.00012,69696.32,8e-05,69696.48,0.00159,69696.52,8e-05,69696.65,0.01164,69696.89,0.00144,69696.9,0.02047,69696.94,0.76521,69696.95,2.23741,69696.98,0.05556,69697.12,8e-05,69697.24,0.00733,69697.25,0.01061,69697.48,0.02076,69698.0,0.002,69698.16,0.0015,27.915899999999986,44.00035000000001,46.73102999999999,40.30596999999999,68.79627999999995,68.87547000000002,35.653080000000024,35.93902000000001,60.30737999999973,52.28230999999965,110.3942199999999,54.22378999999992,3,6,4,2,0,-2607000.0,2769000.0,461500.0,2400000,0.231814051
1770697578000000000,0,69695.13,69695.14,69695.13500000001,0.00999999999476131,69695.13,0.44895,69695.12,8e-05,69695.05,0.00027,69694.5,0.00027,69694.43,8e-05,69693.47,0.00024,69693.13,0.00016,69693.12,0.00952,69692.79,8e-05,69692.35,0.00016,69692.34,0.02093,69692.18,8e-05,69692.09,0.003,69691.11,0.00016,69691.1,0.06069,69691.09,0.01164,69690.96,0.00016,69690.95,0.03016,69690.86,8e-05,69690.85,0.12016,69695.14,2.25178,69695.15,0.0815,69695.22,0.00027,69695.5,0.00159,69696.31,0.00012,69696.32,8e-05,69696.48,0.00159,69696.52,8e-05,69696.65,0.01164,69696.89,0.00144,69696.94,0.76521,69696.95,2.23741,69696.98,0.05556,69697.12,8e-05,69697.16,0.01545,69697.24,0.00733,69697.25,0.01061,69697.48,0.02076,69697.91,0.02509,69698.0,0.002,27.915899999999986,44.00035000000001,46.73102999999999,40.30596999999999,68.79627999999995,68.87547000000002,35.653080000000024,35.93902000000001,60.30737999999973,52.28230999999965,110.3942199999999,54.22378999999992,4,10,9,1,0,-1538000.0,4204000.0,420400.0,2871000,0.152480824
1770697579000000000,0,69695.13,69695.14,69695.13500000001,0.00999999999476131,69695.13,0.34756,69695.12,8e-05,69695.05,0.00027,69694.5,0.00027,69694.43,8e-05,69693.47,0.00024,69693.13,0.00016,69693.12,0.00952,69692.79,8e-05,69692.35,0.00016,69692.34,0.02093,69692.18,8e-05,69692.09,0.003,69691.11,0.00016,69691.1,0.04878,69691.09,0.01164,69690.96,0.00016,69690.95,0.03016,69690.86,8e-05,69690.85,0.12016,69695.14,2.25037,69695.15,0.0815,69695.22,0.00027,69695.5,0.00159,69696.31,0.00012,69696.32,8e-05,69696.48,0.00159,69696.52,8e-05,69696.65,0.01164,69696.89,0.00144,69696.94,0.76521,69696.95,2.23741,69696.98,0.05556,69697.12,8e-05,69697.16,0.01545,69697.24,0.00733,69697.25,0.01061,69697.47,0.00725,69697.48,0.02068,69697.91,0.02509,23.498869999999993,49.3684,47.39462999999999,39.53168999999999,73.89109999999994,68.00402000000003,35.797730000000016,35.67656000000002,60.30721999999973,52.28230999999965,110.3942199999999,54.22368999999992,0,5,3,2,0,-14220000.0,14532000.0,2906400.0,14355000,0.090430321
1770697580000000000,0,69695.13,69695.14,69695.13500000001,0.00999999999476131,69695.13,0.34041,69695.12,0.006,69695.05,0.00027,69694.43,8e-05,69693.47,0.00024,69693.19,0.00016,69693.18,0.00945,69692.9,0.00016,69692.89,0.01173,69692.79,0.00037,69692.35,0.00016,69692.34,0.02084,69692.18,8e-05,69692.09,0.003,69691.44,0.0015,69691.27,8e-05,69691.26,0.00016,69691.24,0.0718,69691.11,8e-05,69691.1,0.04842,69695.14,1.58677,69695.15,0.0815,69695.22,0.00027,69695.5,0.00159,69696.31,0.00012,69696.32,8e-05,69696.48,0.00159,69696.52,8e-05,69696.89,0.00144,69696.93,2.36452,69696.98,0.05556,69697.12,8e-05,69697.16,0.01545,69697.21,0.00894,69697.24,0.00733,69697.25,0.0015,69697.91,0.02525,69698.0,0.002,69698.15,0.00733,69698.16,0.0015,23.498869999999993,49.3684,47.39462999999999,39.53168999999999,73.89109999999994,68.00402000000003,35.797730000000016,35.67656000000002,60.30721999999973,52.28230999999965,110.3942199999999,54.22368999999992,1,4,2,2,0,-2276000.0,2696000.0,674000.0,2400000,0.05327616
1770697581000000000,0,69679.47,69679.48,69679.475,0.00999999999476131,69679.47,0.18679,69679.46,8e-05,69678.73,0.00027,69678.67,8e-05,69678.34,0.00043,69678.33,0.47424,69676.96,0.01522,69676.63,0.01155,69676.42,0.01164,69675.59,0.02084,69675.17,0.00016,69675.16,0.04197,69675.15,0.0234,69675.14,8e-05,69674.64,0.0015,69674.5,0.0015,69673.8,8e-05,69673.61,0.00016,69673.6,0.07187,69673.21,0.00016,69679.48,0.99894,69679.49,8e-05,69679.68,0.00177,69679.73,0.00016,69679.74,0.01191,69679.75,0.00159,69681.17,8e-05,69681.22,0.00153,69681.29,0.10766,69681.3,0.13612,69681.32,0.00016,69681.34,0.00016,69681.36,0.0015,69681.5,0.0015,69682.2,8e-05,69682.22,0.01188,69682.52,0.01164,69683.04,0.0015,69683.23,0.00734,69683.25,0.0015,23.498869999999993,49.3684,47.39462999999999,39.53168999999999,73.89109999999994,68.00402000000003,35.797730000000016,35.67656000000002,60.30721999999973,52.28230999999965,110.3942199999999,54.22368999999992,2,130,0,130,0,-566030000.0,566030000.0,4354076.923076923,224473000,0.846621152
1770697582000000000,0,69675.69,69675.7,69675.695,0.00999999999476131,69675.69,0.50192,69675.68,8e-05,69675.53,0.00016,69675.52,0.00043,69675.42,0.01537,69675.25,0.00016,69675.24,0.15043,69675.15,9e-05,69675.14,8e-05,69674.59,0.00309,69673.8,8e-05,69673.34,0.00016,69673.33,0.01173,69673.21,0.00016,69673.2,0.02626,69672.96,0.0015,69672.94,8e-05,69672.93,0.02554,69672.89,0.0118,69672.75,0.0015,69675.7,1.89014,69675.71,8e-05,69677.85,0.0622,69678.0,0.00327,69678.34,0.21626,69678.48,0.01196,69678.67,8e-05,69678.94,0.02885,69679.46,0.84341,69679.47,2.23741,69679.48,0.58438,69679.68,0.0015,69679.75,0.0015,69680.26,0.03523,69681.01,8e-05,69681.03,8e-05,69681.17,0.01534,69681.21,0.00718,69681.22,0.00144,69681.36,0.0015,23.498869999999993,49.3684,47.39462999999999,39.53168999999999,73.89109999999994,68.00402000000003,35.797730000000016,35.67656000000002,60.30721999999973,52.28230999999965,110.3942199999999,54.22368999999992,3,17,2,15,0,-5750000.0,7564000.0,444941.17647058825,2400000,0.387769936
1770697583000000000,0,69675.69,69675.7,69675.695,0.00999999999476131,69675.69,0.50352,69675.68,8e-05,69675.52,0.00027,69675.43,0.00016,69675.42,0.0158,69675.25,0.00016,69675.24,0.15025,69675.15,9e-05,69675.14,8e-05,69674.59,0.00309,69673.8,8e-05,69673.34,0.00016,69673.33,0.01164,69673.21,0.00016,69673.2,0.02626,69672.96,0.0015,69672.94,8e-05,69672.93,0.02554,69672.9,0.01171,69672.75,0.0015,69675.7,1.92751,69675.71,8e-05,69677.45,0.00171,69677.85,0.0622,69678.0,0.00309,69678.34,0.21626,69678.48,0.01185,69678.67,8e-05,69678.87,0.02523,69678.94,0.02885,69679.46,0.84341,69679.47,2.23741,69679.48,0.58438,69679.68,0.0015,69679.75,0.0015,69680.16,8e-05,69680.26,0.03523,69681.17,0.01534,69681.21,0.00718,69681.22,0.00144,23.498869999999993,49.3684,47.39462999999999,39.53168999999999,73.89109999999994,68.00402000000003,35.797730000000016,35.67656000000002,60.30721999999973,52.28230999999965,110.3942199999999,54.22368999999992,4,2,2,0,0,31000.0,31000.0,15500.0,20000,0.222939365
1770697584000000000,0,69675.69,69675.7,69675.695,0.00999999999476131,69675.69,0.4957,69675.68,8e-05,69675.52,0.00027,69675.42,0.00027,69675.25,0.00016,69675.24,0.15025,69675.18,0.00016,69675.17,0.01507,69675.15,9e-05,69675.14,8e-05,69674.59,0.003,69673.8,8e-05,69673.34,0.00016,69673.33,0.01164,69673.21,0.00016,69673.2,0.02626,69672.96,0.0015,69672.91,0.00016,69672.9,0.01179,69672.75,0.0015,69675.7,1.94268,69675.71,8e-05,69677.32,0.00027,69677.38,0.00027,69677.45,0.00153,69677.69,0.13029,69677.84,0.14801,69677.85,0.07706,69678.0,0.0034,69678.34,0.19549,69678.48,0.01185,69678.67,8e-05,69678.76,0.07195,69678.87,0.02523,69678.94,0.02885,69679.46,0.84333,69679.47,2.23725,69679.48,0.58422,69679.68,0.0015,69679.75,0.0015,29.05293999999999,41.75819999999997,45.51190000000004,44.621800000000015,58.288280000000015,73.32487000000002,37.57654000000002,40.78048000000006,62.41550999999973,15.980060000000032,109.26532999999989,90.7814299999997,0,8,6,2,0,-1474000.0,3450000.0,431250.0,2400000,0.079783498
1770697585000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,0.5092,69664.82,8e-05,69664.55,0.00035,69664.49,0.15468,69664.48,0.47408,69664.4,0.0076,69664.39,0.00269,69664.25,0.00574,69664.24,0.00574,69664.0,0.00129,69663.92,0.00029,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.88,0.0015,69662.59,0.02068,69662.52,0.01356,69662.25,0.0015,69662.02,0.00016,69662.01,0.1104,69664.84,0.73893,69665.24,0.00043,69665.25,0.04348,69665.73,0.00016,69665.74,0.00702,69665.75,9e-05,69665.83,8e-05,69666.24,0.0015,69667.44,0.00016,69667.45,0.01539,69667.5,0.0015,69667.52,0.00016,69667.64,0.00016,69667.65,0.02584,69667.92,0.0015,69668.08,8e-05,69668.09,8e-05,69668.1,0.02068,69668.21,0.00016,69668.22,0.0151,29.05293999999999,41.75819999999997,45.51190000000004,44.621800000000015,58.288280000000015,73.32487000000002,37.57654000000002,40.78048000000006,62.41550999999973,15.980060000000032,109.26532999999989,90.7814299999997,1,76,1,75,0,-77199000.0,78927000.0,1038513.1578947369,47914000,0.585242618
1770697586000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,0.56017,69664.82,8e-05,69664.55,0.00035,69664.5,0.00016,69664.49,0.15511,69664.48,0.47433,69664.4,0.00742,69664.39,0.0026,69664.25,0.0059,69664.24,0.0059,69664.0,0.0027,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.88,0.0015,69662.61,0.00016,69662.6,0.03009,69662.59,0.02076,69662.52,0.01356,69662.25,0.0015,69664.84,0.71022,69664.85,8e-05,69665.24,0.00043,69665.25,0.04348,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.58,0.00153,69667.44,0.00016,69667.45,0.01539,69667.5,0.0015,69667.64,0.00016,69667.65,0.02584,69667.92,0.0015,69668.08,8e-05,69668.09,8e-05,69668.1,0.02084,69668.22,0.0151,69668.25,3.0924,69668.26,2.79672,29.05293999999999,41.75819999999997,45.51190000000004,44.621800000000015,58.288280000000015,73.32487000000002,37.57654000000002,40.78048000000006,62.41550999999973,15.980060000000032,109.26532999999989,90.7814299999997,2,2,2,0,0,40000.0,40000.0,20000.0,20000,0.748480815
1770697587000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,1.84728,69664.82,8e-05,69664.56,0.00177,69664.55,0.00035,69664.52,1.05531,69664.51,2.2375,69664.48,0.47424,69664.4,0.00733,69664.39,0.0026,69664.25,0.0059,69664.24,0.0059,69664.0,0.0027,69663.81,0.01549,69663.7,0.04051,69663.56,0.02,69663.54,0.02463,69663.48,0.02,69663.44,0.02,69663.38,0.00435,69663.2,8e-05,69664.84,0.04287,69664.85,8e-05,69665.24,0.00027,69665.25,0.00027,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69667.12,0.0001,69667.65,0.00031,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.28,0.00015,69670.47,0.00144,69670.53,0.00029,69671.61,8e-05,69671.99,0.00016,69672.0,0.08516,69672.73,8e-05,69672.88,0.00011,29.05293999999999,41.75819999999997,45.51190000000004,44.621800000000015,58.288280000000015,73.32487000000002,37.57654000000002,40.78048000000006,62.41550999999973,15.980060000000032,109.26532999999989,90.7814299999997,3,3,2,1,0,1600000.0,6400000.0,2133333.3333333335,2400000,0.800454247
1770697588000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,1.70682,69664.82,8e-05,69664.56,0.00177,69664.55,0.00035,69664.52,0.3879,69664.48,0.47433,69664.4,0.00733,69664.39,0.0026,69664.25,0.0059,69664.24,0.0059,69664.0,0.0027,69663.81,0.01549,69663.7,0.04059,69663.56,0.02016,69663.54,0.02471,69663.48,0.02,69663.44,0.02,69663.38,0.00435,69663.2,8e-05,69663.04,0.01527,69664.84,0.05065,69664.85,8e-05,69665.24,0.00027,69665.25,0.00027,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.59,0.00153,69667.16,0.0001,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.0,0.0004,69670.28,0.00015,69670.47,0.00144,69670.53,0.00029,69671.61,8e-05,69671.99,0.00016,69672.0,0.08596,29.05293999999999,41.75819999999997,45.51190000000004,44.621800000000015,58.288280000000015,73.32487000000002,37.57654000000002,40.78048000000006,62.41550999999973,15.980060000000032,109.26532999999989,90.7814299999997,4,4,0,4,0,-15264000.0,15264000.0,3816000.0,14359000,0.07150824
1770697589000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,0.0394,69664.82,8e-05,69664.76,0.00027,69664.56,0.00027,69664.55,8e-05,69664.41,0.00016,69664.4,0.00742,69664.39,0.00269,69664.0,0.0012,69663.82,0.00016,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.55,0.00016,69662.54,0.04016,69662.53,0.47426,69662.0,0.0012,69661.25,0.00016,69661.24,0.00016,69661.2,0.0015,69664.84,0.87471,69664.85,8e-05,69665.01,0.18971,69665.02,0.00027,69665.74,0.00702,69665.75,0.00159,69665.83,8e-05,69666.24,0.0015,69666.38,0.0154,69666.53,0.00591,69666.59,0.00144,69666.95,0.01394,69667.42,0.47422,69667.46,0.19386,69667.5,0.0015,69667.65,0.00022,69667.83,0.02496,69667.92,0.0015,69668.08,8e-05,69668.78,0.02163,26.81046999999999,48.08564000000001,45.06358000000006,49.46437000000003,64.51428000000003,70.69875000000003,33.811210000000024,38.534510000000076,58.10582999999974,11.853740000000034,109.32290999999988,90.67732999999967,0,1,1,0,0,1037000.0,1037000.0,1037000.0,1037000,0.263811697
1770697590000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,3.35703,69664.82,8e-05,69664.79,0.1572,69664.78,0.00027,69664.77,0.47433,69664.76,0.00463,69664.56,0.00159,69664.55,8e-05,69664.4,0.00733,69664.39,0.0026,69664.0,0.0027,69663.81,0.01549,69663.45,0.00016,69663.38,0.00435,69663.2,8e-05,69663.17,0.05282,69662.88,0.0015,69662.33,0.02171,69662.25,0.0015,69662.0,0.0012,69664.84,0.0143,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.19,8e-05,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.59,0.00153,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.0,0.0004,69670.28,0.00015,69670.43,0.00029,69670.47,0.00144,69671.61,8e-05,69671.68,8e-05,69671.99,0.00031,26.81046999999999,48.08564000000001,45.06358000000006,49.46437000000003,64.51428000000003,70.69875000000003,33.811210000000024,38.534510000000076,58.10582999999974,11.853740000000034,109.32290999999988,90.67732999999967,1,2,1,1,0,-2370000.0,2430000.0,1215000.0,2400000,0.207961332
1770697591000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,3.67131,69664.82,8e-05,69664.79,0.1572,69664.78,0.00027,69664.77,0.47433,69664.76,0.00472,69664.56,0.0015,69664.55,8e-05,69664.4,0.00733,69664.39,0.0026,69664.0,0.0027,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69663.17,0.05282,69662.88,0.0015,69662.34,0.03087,69662.33,0.02171,69662.25,0.0015,69662.0,0.0012,69664.84,0.00342,69664.85,8e-05,69664.91,8e-05,69665.01,0.00027,69665.02,0.00027,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.59,0.00153,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.0,0.0004,69670.28,0.00015,69670.43,0.00029,69670.47,0.00144,69671.61,8e-05,69671.68,8e-05,69671.99,0.00031,26.81046999999999,48.08564000000001,45.06358000000006,49.46437000000003,64.51428000000003,70.69875000000003,33.811210000000024,38.534510000000076,58.10582999999974,11.853740000000034,109.32290999999988,90.67732999999967,2,1,0,1,0,-13000.0,13000.0,13000.0,13000,0.79452712
1770697592000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,3.50211,69664.82,8e-05,69664.79,0.1572,69664.78,0.00027,69664.77,0.47433,69664.76,0.00472,69664.56,0.0015,69664.55,8e-05,69664.4,0.00733,69664.39,0.0026,69664.13,0.14381,69664.0,0.0027,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69663.17,0.05282,69662.88,0.0015,69662.34,0.03087,69662.33,0.02171,69662.25,0.0015,69664.84,0.01498,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.08,8e-05,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.59,0.00153,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.0,0.0004,69670.28,0.00015,69670.43,0.00029,69670.47,0.00144,69671.61,8e-05,69671.68,8e-05,69671.99,0.00031,26.81046999999999,48.08564000000001,45.06358000000006,49.46437000000003,64.51428000000003,70.69875000000003,33.811210000000024,38.534510000000076,58.10582999999974,11.853740000000034,109.32290999999988,90.67732999999967,3,0,0,0,1,0.0,0.0,0.0,0,1.79452712
1770697593000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,3.81511,69664.82,8e-05,69664.79,0.1572,69664.78,0.00027,69664.77,0.47433,69664.76,0.00472,69664.56,0.0015,69664.55,8e-05,69664.4,0.00733,69664.39,0.0026,69664.13,0.14381,69664.0,0.0027,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.88,0.0015,69662.73,0.00024,69662.34,0.03087,69662.33,0.02171,69662.25,0.0015,69664.84,0.04836,69664.85,8e-05,69664.91,8e-05,69665.01,0.00027,69665.02,0.00027,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.59,0.00153,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.003,69670.0,0.0004,69670.28,0.00015,69670.43,0.00029,69670.47,0.00144,69671.55,0.00016,69671.56,0.14746,69671.57,0.14835,26.81046999999999,48.08564000000001,45.06358000000006,49.46437000000003,64.51428000000003,70.69875000000003,33.811210000000024,38.534510000000076,58.10582999999974,11.853740000000034,109.32290999999988,90.67732999999967,4,0,0,0,1,0.0,0.0,0.0,0,2.79452712
1770697594000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,2.54657,69664.82,8e-05,69664.79,0.00043,69664.78,0.00027,69664.77,0.00025,69664.56,9e-05,69664.55,8e-05,69664.41,0.00016,69664.4,0.00733,69664.39,0.0026,69664.13,0.00016,69664.11,0.00016,69664.0,0.0012,69663.82,0.00016,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69663.14,0.00016,69662.95,0.00016,69662.94,0.01398,69664.84,1.13289,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.73,0.00016,69665.74,0.00702,69665.75,0.0015,69665.83,8e-05,69666.24,0.0015,69666.59,0.00153,69667.27,0.00016,69667.28,0.47406,69667.5,0.0015,69667.62,0.00016,69667.64,0.00016,69667.65,0.00038,69667.92,0.0015,69668.08,8e-05,69669.05,0.00684,69669.2,0.00016,25.30162999999998,43.510290000000005,45.79121000000005,50.250460000000025,65.03486000000004,71.83940000000001,36.75449000000003,41.66789000000007,62.41557999999974,11.853740000000034,109.32290999999988,94.98739999999967,0,1,0,1,0,-220000.0,220000.0,220000.0,220000,0.105415634
1770697595000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,2.01143,69664.82,8e-05,69664.79,0.00027,69664.78,0.00027,69664.76,0.00473,69664.56,0.00159,69664.55,8e-05,69664.43,0.19841,69664.42,0.47424,69664.4,0.00733,69664.39,0.0026,69664.01,0.02171,69664.0,0.0027,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.88,0.0015,69662.73,0.00024,69662.6,0.02406,69662.59,0.04067,69664.84,0.02571,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.73,0.00016,69665.74,0.00702,69665.83,8e-05,69666.55,0.00144,69667.65,0.00022,69668.08,8e-05,69669.56,8e-05,69669.72,0.00309,69670.0,0.0004,69670.28,0.00015,69670.38,0.00029,69670.47,0.00144,69671.58,0.00016,69671.59,0.13689,69671.6,0.1504,69671.61,8e-05,25.30162999999998,43.510290000000005,45.79121000000005,50.250460000000025,65.03486000000004,71.83940000000001,36.75449000000003,41.66789000000007,62.41557999999974,11.853740000000034,109.32290999999988,94.98739999999967,1,0,0,0,1,0.0,0.0,0.0,0,1.105415634
1770697596000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,0.4039,69664.82,8e-05,69664.79,0.00027,69664.78,0.00027,69664.55,8e-05,69664.41,0.00016,69664.4,0.00742,69664.39,0.00269,69664.17,0.00016,69664.16,0.47424,69664.0,0.0012,69663.81,0.01549,69663.38,0.00435,69663.2,8e-05,69662.73,0.00024,69662.59,0.01233,69662.07,0.01897,69662.0,0.0012,69661.08,8e-05,69661.05,9e-05,69664.84,1.07301,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.73,0.00016,69665.74,0.00702,69665.75,0.00159,69665.83,8e-05,69666.24,0.0015,69666.53,8e-05,69666.55,0.00144,69666.77,0.00016,69666.78,0.14394,69666.79,0.47423,69667.5,0.0015,69667.63,0.00016,69667.64,1.571,69667.65,0.00022,69667.73,0.01005,69667.92,0.0015,25.30162999999998,43.510290000000005,45.79121000000005,50.250460000000025,65.03486000000004,71.83940000000001,36.75449000000003,41.66789000000007,62.41557999999974,11.853740000000034,109.32290999999988,94.98739999999967,2,0,0,0,1,0.0,0.0,0.0,0,2.105415634
1770697597000000000,0,69664.83,69664.84,69664.83499999999,0.00999999999476131,69664.83,0.14668,69664.82,8e-05,69664.79,0.00027,69664.78,0.00027,69664.55,8e-05,69664.41,0.00016,69664.4,0.00742,69664.39,0.00269,69664.17,0.00016,69664.16,0.47424,69664.0,0.0012,69663.74,0.01534,69663.38,0.00435,69663.2,8e-05,69662.73,0.00024,69662.59,0.01233,69662.01,0.00016,69662.0,0.0012,69661.08,8e-05,69661.05,9e-05,69664.84,1.07112,69664.85,8e-05,69665.01,0.00027,69665.02,0.00027,69665.74,0.00702,69665.75,0.00159,69665.83,8e-05,69666.24,0.0015,69666.53,8e-05,69666.55,0.00144,69666.77,0.14948,69666.78,0.14378,69667.5,0.0015,69667.64,1.571,69667.65,0.00022,69667.73,0.01005,69667.92,0.0015,69668.08,8e-05,69668.75,0.00734,69668.76,0.47421,25.30162999999998,43.510290000000005,45.79121000000005,50.250460000000025,65.03486000000004,71.83940000000001,36.75449000000003,41.66789000000007,62.41557999999974,11.853740000000034,109.32290999999988,94.98739999999967,3,3,1,2,0,-12382000.0,12964000.0,4321333.333333333,12626000,0.173717584
1770697598000000000,0,69664.55,69664.56,69664.555,0.00999999999476131,69664.55,0.00166,69664.54,8e-05,69664.48,8e-05,69664.41,0.00016,69664.4,0.0076,69664.39,0.00287,69664.17,0.00016,69664.16,0.00025,69664.0,0.00487,69663.38,0.00435,69663.2,8e-05,69662.73,0.00024,69662.59,0.00016,69662.0,0.0012,69661.94,0.15,69661.61,0.4741,69661.08,8e-05,69661.05,9e-05,69661.02,0.00016,69660.54,0.00185,69664.56,2.15189,69664.79,8e-05,69664.84,0.00388,69665.01,0.00027,69665.02,9e-05,69665.6,0.47407,69665.61,0.02155,69665.74,0.00702,69665.75,0.0015,69665.83,8e-05,69666.23,0.00718,69666.24,0.0015,69666.53,8e-05,69666.55,0.00144,69666.77,0.00016,69666.78,0.00016,69667.5,0.0015,69667.64,1.571,69667.65,0.00022,69667.73,0.00016,25.30162999999998,43.510290000000005,45.79121000000005,50.250460000000025,65.03486000000004,71.83940000000001,36.75449000000003,41.66789000000007,62.41557999999974,11.853740000000034,109.32290999999988,94.98739999999967,4,4,0,4,0,-212000.0,212000.0,53000.0,150000,0.111139534
1770697599000000000,0,69662.74,69662.75,69662.745,0.00999999999476131,69662.74,0.41905,69662.73,0.00059,69662.0,0.00147,69661.96,0.00016,69661.95,0.19559,69661.94,0.15025,69661.62,0.00016,69661.61,0.47426,69661.08,8e-05,69661.05,9e-05,69661.02,8e-05,69660.54,0.00185,69660.25,0.01079,69660.05,0.02574,69660.0,0.0012,69659.16,8e-05,69658.96,8e-05,69658.8,0.03476,69658.75,0.0015,69658.0,0.0012,69662.75,1.25455,69662.76,8e-05,69662.88,0.00177,69663.39,0.00027,69663.74,8e-05,69663.75,0.00016,69663.76,0.04025,69664.0,0.00159,69664.5,0.00144,69664.54,0.00016,69664.55,2.23765,69664.56,0.18793,69665.16,0.01124,69665.59,0.00016,69665.6,0.47423,69665.61,0.02171,69665.67,8e-05,69665.74,0.00693,69665.75,0.0015,69666.24,0.0015,28.964369999999985,42.801410000000004,43.22276000000004,52.94198000000001,67.60938000000003,69.1197,36.19275000000003,41.98331000000008,62.41400999999975,11.845610000000033,109.38306999999989,94.99683999999966,0,16,3,13,0,-1665000.0,3413000.0,213312.5,760000,0.217786263
